1585925567 procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
1585925567  r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
1585926465  5  0      0 152784  30100 636188    0    0     0   336  517 1821 48 52  0  0  0
1585926466  5  0      0 152744  30108 636208    0    0     0    56  541 1841 46 54  0  0  0
1585926467  5  0      0 152744  30108 636216    0    0     0     0  479 1778 47 53  0  0  0
1585926468  0  0      0 156040  30108 636220    0    0     0     0  102  418  5  5 90  0  0
1585926469  0  0      0 159148  30108 636220    0    0     0     0   45  127  1  1 98  0  0
1585926470  0  0      0 159180  30108 636220    0    0     0     0   53  275  0  0 100  0  0
1585926471 procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
1585926471  r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
1585926471  4  0      0 159052  30116 636228    0    0     0    32  448 1394 38 42 20  0  0
1585926472  4  0      0 156620  30116 636248    0    0     0     0  510 1756 43 57  0  0  0
1585926473  5  0      0 153548  30116 636260    0    0     0     0  526 1936 43 57  0  0  0
1585926474  5  0      0 153272  30116 636272    0    0     0     0  546 1858 51 49  0  0  0
1585926475  5  0      0 153176  30116 636280    0    0     0    60  539 1783 43 57  0  0  0
1585926476  5  0      0 153272  30124 636292    0    0     0    40  537 1945 45 55  0  0  0
1585926477  5  0      0 153084  30124 636304    0    0     0     0  510 1744 39 61  0  0  0
1585926478  8  0      0 153108  30124 636312    0    0     0     0  523 1816 44 55  0  0  1
1585926479  5  0      0 153096  30124 636324    0    0     0     0  504 1750 43 57  0  0  0
1585926480  5  0      0 152828  30124 636332    0    0     0   312  563 1913 47 53  0  0  0
1585926481  5  0      0 152924  30132 636348    0    0     0    56  519 1690 41 59  0  0  0
1585926482  5  0      0 152860  30132 636356    0    0     0     0  517 1745 47 53  0  0  0
1585926483  7  0      0 152860  30132 636364    0    0     0     0  492 1598 41 59  0  0  0
1585926484  5  0      0 152924  30132 636376    0    0     0     0  509 1666 50 50  0  0  0
1585926485  5  0      0 152748  30132 636384    0    0     0     0  511 1851 45 55  0  0  0
1585926486  5  0      0 152892  30140 636392    0    0     0    24  534 1763 44 56  0  0  0
1585926487  5  0      0 152988  30140 636404    0    0     0     0  526 1755 49 51  0  0  0
1585926488  5  0      0 152860  30140 636416    0    0     0     0  518 1876 44 56  0  0  0
1585926489  5  0      0 152764  30140 636424    0    0     0     0  548 1925 44 56  0  0  0
1585926490  5  0      0 152828  30140 636436    0    0     0     8  501 1657 45 55  0  0  0
1585926491  6  0      0 152892  30148 636444    0    0     0    44  521 1907 45 55  0  0  0
1585926492 procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
1585926492  r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
1585926492  8  0      0 152820  30148 636456    0    0     0     0  523 1774 41 59  0  0  0
1585926493  5  0      0 152776  30148 636464    0    0     0     0  527 1807 45 55  0  0  0
1585926494  5  0      0 152556  30148 636480    0    0     0     0  527 1927 42 58  0  0  0
1585926495  5  0      0 152660  30148 636488    0    0     0   284  526 1810 47 53  0  0  0
1585926496  5  0      0 152596  30156 636500    0    0     0    28  526 1788 48 52  0  0  0
1585926497  5  0      0 152620  30156 636512    0    0     0     0  525 1888 47 53  0  0  0
1585926498  5  0      0 152580  30156 636520    0    0     0     0  538 1893 49 51  0  0  0
1585926499  5  0      0 152580  30156 636532    0    0     0     0  534 1801 48 52  0  0  0
1585926500  5  0      0 153584  30156 636548    0    0     0    12  523 1860 50 50  0  0  0
1585926501  5  0      0 153504  30164 636556    0    0     0    28  527 1772 48 52  0  0  0
1585926502  5  0      0 153568  30164 636568    0    0     0     0  526 1795 51 49  0  0  0
1585926503  5  0      0 153472  30164 636576    0    0     0     0  537 1983 50 50  0  0  0
1585926504  5  0      0 152760  30164 636588    0    0     0     0  525 1741 40 60  0  0  0
1585926505  5  0      0 153448  30164 636596    0    0     0     0  506 1651 43 57  0  0  0
1585926506  5  0      0 153480  30172 636612    0    0     0   116  531 1884 46 54  0  0  0
1585926507  5  0      0 153480  30172 636620    0    0     0     0  534 1783 46 54  0  0  0
1585926508  5  0      0 153512  30172 636632    0    0     0     0  521 1813 48 52  0  0  0
1585926509  5  0      0 153608  30172 636644    0    0     0     0  542 1949 39 61  0  0  0
1585926510  5  0      0 152564  30172 636652    0    0     0     0  527 1723 42 58  0  0  0
1585926511  5  0      0 153452  30180 636664    0    0     0   276  544 1807 48 52  0  0  0
1585926512  5  0      0 153412  30180 636672    0    0     0    32  526 1942 53 47  0  0  0
1585926513 procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
1585926513  r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
1585926513  6  0      0 153352  30180 636684    0    0     0     0  535 1762 46 54  0  0  0
1585926514  5  0      0 153132  30180 636692    0    0     0     0  532 1831 48 52  0  0  0
1585926515  5  0      0 153072  30188 636696    0    0     0    60  537 1961 44 56  0  0  0
1585926516  5  0      0 153008  30188 636716    0    0     0     0  533 1728 49 51  0  0  0
1585926517  7  0      0 153064  30188 636728    0    0     0     0  524 1797 47 53  0  0  0
1585926518  5  0      0 153112  30188 636740    0    0     0     0  527 1910 44 56  0  0  0
1585926519  5  0      0 153024  30188 636748    0    0     0     0  526 1744 50 50  0  0  0
1585926520  5  0      0 153056  30188 636760    0    0     0     0  521 1759 45 55  0  0  0
1585926521  6  0      0 152992  30196 636768    0    0     0    36  518 1888 45 55  0  0  0
1585926522  5  0      0 152140  30196 636776    0    0     0     0  512 1665 46 54  0  0  0
1585926523  5  0      0 151764  30196 636788    0    0     0     0  516 1701 49 51  0  0  0
1585926524  6  0      0 151828  30196 636800    0    0     0     0  521 1769 43 57  0  0  0
1585926525  5  0      0 151956  30204 636800    0    0     0    16  543 1967 47 53  0  0  0
1585926526  5  0      0 152908  30204 636820    0    0     0   320  522 1749 44 56  0  0  0
1585926527  5  0      0 153036  30204 636828    0    0     0     0  541 1867 49 51  0  0  0
1585926528  5  0      0 152880  30204 636840    0    0     0     0  513 1838 47 53  0  0  0
1585926529  5  0      0 152816  30204 636852    0    0     0     0  507 1586 46 54  0  0  0
1585926530  5  0      0 151432  30212 636856    0    0     0    56  492 1709 40 60  0  0  0
1585926531  0  0      0 156016  30212 636868    0    0     0     4  144  584  7  7 86  0  0
1585926532  0  0      0 159140  30212 636868    0    0     0     0   49  140  1  1 98  0  0
1585926533  0  0      0 159140  30212 636868    0    0     0     0   43  123  0  1 99  0  0
1585926534 procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
1585926534  r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
1585926534  4  0      0 159204  30212 636872    0    0     0     0  425 1239 31 41 27  0  0
1585926535  4  0      0 156116  30212 636896    0    0    16     0  499 1621 46 54  0  0  0
1585926536  5  0      0 153652  30220 636908    0    0     0    48  516 1707 44 56  0  0  0
1585926537  5  0      0 153360  30220 636916    0    0     0     0  524 1915 39 61  0  0  0
1585926538  6  0      0 152048  30220 636936    0    0     0     0  541 1842 36 64  0  0  0
1585926539  5  0      0 152152  30220 636944    0    0     0     0  525 1744 49 51  0  0  0
1585926540  5  0      0 152024  30220 636956    0    0     0     0  540 1897 43 57  0  0  0
1585926541  5  0      0 152056  30228 636972    0    0     0   532  554 1767 49 51  0  0  0
1585926542  5  0      0 152120  30228 636980    0    0     0     0  473 1469 45 55  0  0  0
1585926543  5  0      0 151984  30228 636988    0    0     0     0  516 1810 47 53  0  0  0
1585926544  5  0      0 151944  30228 637000    0    0     0     0  476 1492 43 57  0  0  0
1585926545  5  0      0 151992  30228 637008    0    0     0     0  503 1592 51 49  0  0  0
1585926546  5  0      0 152088  30236 637016    0    0     0    36  508 1766 43 57  0  0  0
1585926547  5  0      0 151992  30236 637024    0    0     0     0  524 1769 48 52  0  0  0
1585926548  5  0      0 152024  30236 637036    0    0     0     0  520 1724 51 49  0  0  0
1585926549  5  0      0 152112  30236 637044    0    0     0     0  535 1903 40 60  0  0  0
1585926550  5  0      0 151952  30236 637056    0    0     0     0  508 1738 44 56  0  0  0
1585926551  5  0      0 151196  30244 637064    0    0     0    24  516 1630 48 52  0  0  0
1585926552  5  0      0 149780  30244 637076    0    0     0     0  501 1678 42 58  0  0  0
1585926553  5  0      0 151924  30244 637084    0    0     0     0  515 1716 40 60  0  0  0
1585926554  5  0      0 151832  30244 637100    0    0     0     0  506 1690 44 56  0  0  0
1585926555 procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
1585926555  r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
1585926555  6  0      0 151860  30244 637108    0    0     0     0  510 1827 41 59  0  0  0
1585926556  5  0      0 151328  30252 637120    0    0     0    28  524 1601 46 54  0  0  0
1585926557  5  0      0 149780  30252 637128    0    0     0   276  534 1713 49 51  0  0  0
1585926558  5  0      0 150988  30252 637140    0    0     0     0  535 1888 47 53  0  0  0
1585926559  5  0      0 150828  30252 637148    0    0     0     0  516 1756 46 54  0  0  0
1585926560  5  0      0 150956  30252 637160    0    0     0     0  511 1742 44 56  0  0  0
1585926561  5  0      0 150828  30260 637168    0    0     0    40  511 1890 46 54  0  0  0
1585926562  5  0      0 150768  30260 637180    0    0     0     8  513 1696 45 55  0  0  0
1585926563  5  0      0 150832  30260 637188    0    0     0     0  505 1641 47 53  0  0  0
1585926564  4  1      0 150620  30260 637240    0    0     0    32  475 1666 49 51  0  0  0
1585926565  5  0      0 150684  30276 637216    0    0     0   304  513 1686 47 53  0  0  0
1585926566  5  0      0 150524  30276 637228    0    0     0     0  521 1773 47 53  0  0  0
1585926567  5  0      0 150652  30276 637236    0    0     0     4  521 1902 44 56  0  0  0
1585926568  5  0      0 150684  30276 637248    0    0     0     0  522 1769 45 55  0  0  0
1585926569  5  0      0 150464  30276 637260    0    0     0     0  516 1734 47 53  0  0  0
1585926570  6  0      0 150576  30284 637268    0    0     0    16  520 1903 48 52  0  0  0
1585926571  5  0      0 150248  30284 637280    0    0     0    32  524 1807 43 57  0  0  0
1585926572  5  0      0 150280  30284 637288    0    0     0     4  474 1542 45 55  0  0  0
1585926573  5  0      0 150376  30284 637296    0    0     0     0  533 1911 51 49  0  0  0
1585926574  5  0      0 150248  30284 637308    0    0     0     0  542 1886 51 49  0  0  0
1585926575  5  0      0 150344  30292 637320    0    0     0    48  507 1718 46 54  0  0  0
1585926576 procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
1585926576  r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
1585926576  6  0      0 150024  30300 637332    0    0     0    32  607 2247 46 54  0  0  0
1585926577  5  0      0 150076  30300 637348    0    0     0   216  516 1715 43 57  0  0  0
1585926578  5  0      0 150188  30300 637356    0    0     0     0  525 1789 46 54  0  0  0
1585926579  5  0      0 150252  30300 637368    0    0     0     0  513 1874 49 51  0  0  0
1585926580  5  0      0 150084  30300 637384    0    0     0     0  515 1732 44 56  0  0  0
1585926581  5  0      0 150180  30308 637400    0    0     0    32  565 1782 48 52  0  0  0
1585926582  5  0      0 150148  30308 637412    0    0     0     0  531 1843 48 52  0  0  0
1585926583  5  0      0 150228  30308 637424    0    0     0     0  532 1804 45 55  0  0  0
1585926584  5  0      0 150116  30308 637436    0    0     0     0  521 1769 44 56  0  0  0
1585926585  5  0      0 150188  30308 637444    0    0     0     0  510 1850 44 56  0  0  0
1585926586  5  0      0 149876  30316 637460    0    0     0    44  539 1741 49 51  0  0  0
1585926587  5  0      0 150032  30316 637468    0    0     0     0  503 1649 43 57  0  0  0
1585926588  5  0      0 150120  30316 637480    0    0     0   320  516 1859 47 53  0  0  0
1585926589  6  0      0 150016  30316 637492    0    0     0     0  507 1699 44 56  0  0  0
1585926590  5  0      0 150072  30316 637500    0    0     0     0  535 1876 42 58  0  0  0
1585926591  6  0      0 149924  30324 637512    0    0     0    40  537 1881 50 50  0  0  0
1585926592  5  0      0 150020  30324 637524    0    0     0     0  524 1797 46 54  0  0  0
1585926593  6  0      0 149828  30324 637560    0    0    28     8  528 1773 46 54  0  0  0
1585926594  5  0      0 149956  30324 637572    0    0     0     0  531 1945 43 57  0  0  0
1585926595  5  0      0 149892  30324 637580    0    0     0     0  510 1728 45 55  0  0  0
1585926596  5  0      0 149980  30332 637592    0    0     0    48  519 1734 48 52  0  0  0
1585926597 procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
1585926597  r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
1585926597  6  0      0 149828  30332 637604    0    0     0     0  527 1932 39 61  0  0  0
1585926598  0  0      0 149964  30332 637612    0    0     0     0  251 1004 19 31 49  0  0
1585926599  0  0      0 153196  30332 637612    0    0     0     0   50  136  0  2 98  0  0
1585926600  0  0      0 156584  30332 637612    0    0     0     0   61  290  1  1 98  0  0
1585926601  3  0      0 156552  30340 637612    0    0     0    16  235  590 11 20 68  0  0
1585926602  4  0      0 154024  30340 637620    0    0     0     0  462 1398 39 61  0  0  0
1585926603  5  0      0 150352  30340 637632    0    0     0     0  475 1628 53 46  0  0  1
1585926604  5  0      0 150216  30340 637640    0    0     0     0  487 1530 43 57  0  0  0
1585926605  5  0      0 150280  30340 637648    0    0     0     0  502 1662 45 55  0  0  0
1585926606  5  0      0 150312  30348 637660    0    0     0    36  524 1855 48 52  0  0  0
1585926607  5  0      0 150208  30348 637668    0    0     0     0  499 1652 43 57  0  0  0
1585926608  6  0      0 150264  30348 637676    0    0     0    16  500 1599 40 60  0  0  0
1585926609  5  0      0 150280  30348 637684    0    0     0     0  484 1706 52 48  0  0  0
1585926610  5  0      0 150400  30348 637696    0    0     0     0  527 1791 47 53  0  0  0
1585926611  5  0      0 150180  30356 637704    0    0     0    44  522 1812 41 59  0  0  0
1585926612  5  0      0 150212  30356 637716    0    0     0     0  477 1630 45 55  0  0  0
1585926613  5  0      0 150084  30356 637724    0    0     0   332  556 1881 52 48  0  0  0
1585926614  5  0      0 150212  30356 637736    0    0     0     0  507 1740 40 60  0  0  0
1585926615  6  0      0 150100  30356 637744    0    0     0     0  525 1869 43 57  0  0  0
1585926616  5  0      0 150008  30364 637760    0    0     0    36  519 1749 44 56  0  0  0
1585926617  5  0      0 150276  30364 637768    0    0     0     0  515 1736 49 51  0  0  0
1585926618 procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
1585926618  r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
1585926618  6  0      0 150024  30364 637780    0    0     0   284  522 1838 47 53  0  0  0
1585926619  5  0      0 150120  30364 637792    0    0     0     0  502 1692 46 54  0  0  0
1585926620  5  0      0 149960  30364 637800    0    0     0     0  540 1834 44 56  0  0  0
1585926621  5  0      0 150112  30372 637804    0    0     0    28  526 1910 44 56  0  0  0
1585926622  5  0      0 149944  30372 637824    0    0     0     0  510 1756 44 56  0  0  0
1585926623  5  0      0 150088  30372 637836    0    0     0     0  527 1846 44 56  0  0  0
1585926624  5  0      0 149968  30372 637848    0    0     0     8  524 1847 47 53  0  0  0
1585926625  5  0      0 150032  30372 637856    0    0     0     0  472 1474 45 55  0  0  0
1585926626  5  0      0 149972  30380 637856    0    0     0    44  524 1685 54 46  0  0  0
1585926627  5  0      0 149836  30380 637876    0    0     0     0  490 1676 50 50  0  0  0
1585926628  5  0      0 149860  30380 637888    0    0     0    32  518 1775 48 52  0  0  0
1585926629  6  0      0 149856  30380 637896    0    0     0     0  531 1796 45 55  0  0  0
1585926630  5  0      0 149628  30380 637908    0    0     0     0  541 1950 47 53  0  0  0
1585926631  7  0      0 149592  30388 637908    0    0     0    60  524 1733 44 56  0  0  0
1585926632  5  0      0 149564  30388 637928    0    0     0     0  504 1595 42 58  0  0  0
1585926633  5  0      0 149660  30388 637940    0    0     0     0  516 1870 42 58  0  0  0
1585926634  5  0      0 149564  30388 637948    0    0     0     4  516 1784 49 51  0  0  0
1585926635  5  0      0 149692  30388 637960    0    0     0     0  514 1758 51 49  0  0  0
1585926636  5  0      0 149580  30396 637960    0    0     0    28  535 1898 48 52  0  0  0
1585926637  5  0      0 149612  30396 637980    0    0     0     0  504 1701 42 58  0  0  0
1585926638  5  0      0 149740  30396 637988    0    0     0     0  517 1674 44 56  0  0  0
1585926639 procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
1585926639  r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
1585926639  6  0      0 149612  30396 637996    0    0     0     0  486 1757 44 56  0  0  0
1585926640  5  0      0 149644  30396 638008    0    0     0     0  518 1738 44 56  0  0  0
1585926641  5  0      0 149648  30396 638020    0    0     0     0  513 1766 44 56  0  0  0
1585926642  5  0      0 149512  30404 638032    0    0     0    16  524 1883 43 57  0  0  0
1585926643  5  0      0 149624  30404 638040    0    0     0     0  525 1782 45 55  0  0  0
1585926644  5  0      0 149504  30404 638052    0    0     0     8  555 1888 48 52  0  0  0
1585926645  6  0      0 149600  30404 638064    0    0     0     0  534 1917 50 50  0  0  0
1585926646  5  0      0 149504  30404 638072    0    0     0     0  528 1791 44 56  0  0  0
1585926647  5  0      0 149528  30412 638084    0    0     0    36  531 1810 45 55  0  0  0
1585926648  5  0      0 149480  30412 638092    0    0     0     0  521 1911 45 55  0  0  0
1585926649  5  0      0 149512  30412 638104    0    0     0   388  525 1808 49 51  0  0  0
1585926650  5  0      0 149488  30412 638116    0    0     0     0  529 1832 45 55  0  0  0
1585926651  5  0      0 149552  30412 638124    0    0     0     0  537 1981 49 51  0  0  0
1585926652  5  0      0 149648  30420 638136    0    0     0    28  512 1760 47 53  0  0  0
1585926653  5  0      0 149488  30420 638152    0    0     0     0  511 1780 47 53  0  0  0
1585926654  5  0      0 149516  30420 638160    0    0     0   240  507 1792 47 53  0  0  0
1585926655  5  0      0 148760  30420 638172    0    0     0     0  513 1759 44 56  0  0  0
1585926656  5  0      0 148172  30428 638172    0    0     0    20  508 1610 45 55  0  0  0
1585926657  5  0      0 149364  30428 638188    0    0     0     0  509 1740 42 58  0  0  0
1585926658  5  0      0 150304  30428 638200    0    0     0     0  554 1915 45 55  0  0  0
1585926659  5  0      0 150240  30428 638212    0    0     0     4  516 1683 44 56  0  0  0
1585926660 procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
1585926660  r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
1585926660  6  0      0 150272  30428 638220    0    0     0     0  515 1916 42 58  0  0  0
1585926661  5  0      0 150360  30428 638232    0    0     0     0  519 1780 44 56  0  0  0
1585926662  5  0      0 150400  30436 638244    0    0     0    40  492 1592 42 58  0  0  0
1585926663  5  0      0 150256  30436 638252    0    0     0     0  480 1606 40 60  0  0  0
1585926664  5  0      0 150288  30436 638260    0    0     0     0  501 1627 46 54  0  0  0
1585926665  5  0      0 150320  30436 638272    0    0     0     0  503 1664 45 55  0  0  0
1585926666  8  1      0 150116  30444 638272    0    0     0    36  537 1923 42 58  0  0  0
1585926667  5  0      0 150212  30444 638292    0    0     0     0  505 1672 43 57  0  0  0
1585926668  5  0      0 150268  30444 638304    0    0     0     0  510 1686 49 51  0  0  0
1585926669  5  0      0 150132  30444 638316    0    0     0     0  510 1851 43 57  0  0  0
1585926670  0  0      0 150352  30444 638320    0    0     0     0  218  800 19 22 59  0  0
1585926671  0  0      0 153336  30444 638320    0    0     0     0   53  139  1  0 99  0  0
1585926672  0  0      0 156600  30452 638320    0    0     0    16   98  321  1  2 97  0  0
1585926673  0  0      0 155840  30452 638320    0    0     0     0   54  144  0  2 98  0  0
1585926674  1  0      0 155592  30452 638320    0    0     0     0   46  123  0  0 100  0  0
1585926675  0  0      0 156640  30452 638320    0    0     0    12   77  329  0  1 99  0  0
1585926676  0  0      0 157448  30452 638320    0    0     0     0   80  243  1  1 98  0  0
1585926677  0  0      0 157448  30460 638320    0    0     0    40   51  126  0  0 100  0  0
1585926678  0  0      0 157480  30460 638320    0    0     0     0   79  368  2  0 98  0  0
1585926679  0  0      0 157480  30460 638320    0    0     0     0   42  104  0  0 100  0  0
1585926680  0  0      0 157512  30460 638320    0    0     0   208   50  140  0  0 100  0  0
1585926681 procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
1585926681  r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
1585926681  1  0      0 157512  30460 638320    0    0     0     0   49  224  1  0 99  0  0
1585926682  0  0      0 157512  30468 638320    0    0     0    44   61  171  0  1 99  0  0
1585926683  0  0      0 157512  30468 638320    0    0     0     0   48  144  1  0 99  0  0
1585926684  0  0      0 157544  30468 638320    0    0     0     0   81  388  0  1 99  0  0
1585926685  0  0      0 157576  30468 638320    0    0     0    32   50  140  0  1 99  0  0
1585926686  0  0      0 157576  30468 638320    0    0     0     0   47  135  0  0 100  0  0
1585926687  0  0      0 157576  30476 638320    0    0     0    28   56  278  0  1 99  0  0
1585926688  0  0      0 157576  30476 638320    0    0     0     0   44  128  0  0 100  0  0
1585926689  0  0      0 157576  30476 638320    0    0     0     0   42  127  0  0 100  0  0
1585926690  0  0      0 157608  30476 638320    0    0     0   400   78  266  1  0 97  2  0
1585926691  0  0      0 157608  30476 638320    0    0     0     0   43  121  0  1 99  0  0
1585926692  0  0      0 157608  30484 638320    0    0     0    48   52  146  0  0 99  1  0
1585926693  0  0      0 157608  30484 638320    0    0     0     0   51  271  0  0 100  0  0
1585926694  0  0      0 157608  30484 638320    0    0     0     0   43  136  0  0 100  0  0
1585926695  0  0      0 157608  30484 638320    0    0     0     0   46  136  0  1 99  0  0
1585926696  0  0      0 157480  30484 638320    0    0     0     0  131  737  2  0 98  0  0
1585926697  0  0      0 157480  30492 638320    0    0     0    12   46  132  0  1 99  0  0
1585926698  0  0      0 157480  30492 638320    0    0     0     0   51  148  1  0 99  0  0
1585926699  0  0      0 156752  30492 638320    0    0     0     0   73  319  1  1 98  0  0
1585926700  0  0      0 156380  30492 638320    0    0     0     0   52  142  0  1 99  0  0
1585926701  0  0      0 156380  30492 638320    0    0     0     0   42  140  0  0 100  0  0
1585926702 procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
1585926702  r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
1585926702  1  0      0 156412  30500 638320    0    0     0    12  114  389  2  1 97  0  0
1585926703  0  0      0 157544  30500 638328    0    0     0     0   63  232  0  0 100  0  0
1585926704  0  0      0 157544  30500 638328    0    0     0     0   41  135  0  0 100  0  0
1585926705  0  0      0 157576  30500 638328    0    0     0     4   63  303  1  1 98  0  0
1585926706  0  0      0 157576  30500 638328    0    0     0     0   52  158  0  0 100  0  0
1585926707  0  0      0 157576  30508 638332    0    0     0    28   43  131  1  0 99  0  0
1585926708  0  0      0 157576  30508 638332    0    0     0     0   52  290  0  1 99  0  0
1585926709  0  0      0 157576  30508 638332    0    0     0     0   37  121  0  0 100  0  0
1585926710  0  0      0 157576  30508 638332    0    0     0     0   47  140  0  0 100  0  0
1585926711  0  0      0 157608  30508 638332    0    0     0     0   55  248  0  1 99  0  0
1585926712  0  0      0 157608  30516 638332    0    0     0    12   50  142  1  0 99  0  0
1585926713  0  0      0 157608  30516 638332    0    0     0     0   40  140  0  1 99  0  0
1585926714  0  0      0 157632  30516 638332    0    0     0     0   55  258  0  0 100  0  0
1585926715  0  0      0 157632  30516 638332    0    0     0     0   44  143  0  0 100  0  0
1585926716  0  0      0 157632  30516 638332    0    0     0     0   43  143  0  0 100  0  0
1585926717  0  0      0 157440  30524 638332    0    0     0    12   53  225  0  0 100  0  0
1585926718  0  0      0 157440  30524 638332    0    0     0     0   40  129  0  0 100  0  0
1585926719  0  0      0 157472  30524 638332    0    0     0     0   73  235  2  2 96  0  0
1585926720  0  0      0 157472  30524 638332    0    0     0     0   51  236  0  0 100  0  0
1585926721  0  0      0 157480  30524 638332    0    0     0    48   52  144  0  0 99  1  0
1585926722  0  0      0 157512  30532 638332    0    0     0    40   49  149  0  1 99  0  0
1585926723 procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
1585926723  r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
1585926723  1  0      0 157512  30532 638332    0    0     0     0   49  271  1  1 98  0  0
1585926724  0  0      0 157512  30532 638332    0    0     0     0   42  143  0  0 100  0  0
1585926725  0  0      0 157512  30532 638332    0    0     0     0   46  151  0  0 100  0  0
1585926726  0  0      0 157544  30532 638336    0    0     0     0   91  432  2  2 95  0  1
1585926727  0  0      0 157544  30540 638336    0    0     0    24   62  174  0  0 100  0  0
1585926728  0  0      0 157576  30540 638336    0    0     0     0   39  130  0  0 100  0  0
1585926729  0  0      0 157576  30540 638336    0    0     0     0   46  281  0  0 100  0  0
1585926730  0  0      0 157576  30540 638336    0    0     0     0   39  123  1  1 98  0  0
1585926731  0  0      0 157576  30540 638336    0    0     0     0   38  122  0  0 100  0  0
1585926732  0  0      0 157608  30548 638336    0    0     0    20   59  296  0  1 99  0  0
1585926733  0  0      0 157608  30548 638340    0    0     0     0   45  133  0  0 100  0  0
1585926734  0  0      0 157608  30548 638340    0    0     0     0   52  158  0  1 99  0  0
1585926735  0  0      0 157608  30548 638340    0    0     0     0   50  276  1  1 98  0  0
1585926736  0  0      0 157608  30548 638340    0    0     0   272   65  182  0  0 99  1  0
1585926737  0  0      0 157608  30556 638340    0    0     0    52   42  117  0  0 100  0  0
1585926738  0  0      0 157640  30556 638340    0    0     0     0   54  271  1  0 99  0  0
1585926739  0  0      0 157640  30556 638340    0    0     0     0   40  132  0  0 100  0  0
1585926740  0  0      0 158168  30556 638340    0    0     0     0   52  177  0  0 100  0  0
1585926741  0  0      0 158200  30556 638340    0    0     0     0   40  132  0  0 100  0  0
1585926742  0  0      0 158200  30564 638340    0    0     0    12   48  136  0  0 100  0  0
1585926743  0  0      0 158200  30564 638340    0    0     0     0   48  152  0  0 100  0  0
1585926744 procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
1585926744  r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
1585926744  1  0      0 158200  30564 638340    0    0     0     0   47  136  0  1 99  0  0
1585926745  0  0      0 158200  30564 638344    0    0     0     0   39  139  0  0 100  0  0
1585926746  0  0      0 158200  30564 638344    0    0     0     0   52  164  0  1 99  0  0
1585926747  0  0      0 158308  30572 638344    0    0     0    32   56  155  0  0 100  0  0
1585926748  0  0      0 158324  30572 638344    0    0     0     0   47  142  0  1 99  0  0
1585926749  0  0      0 157604  30572 638448    0    0     0     0   76  250  2  1 97  0  0
1585926750  0  0      0 157356  30572 638472    0    0     0     0   44  141  0  0 100  0  0
1585926751  0  0      0 157380  30572 638472    0    0     0     0   44  136  0  0 100  0  0
1585926752  0  0      0 156884  30580 638476    0    0     0    92   62  159  0  0 100  0  0
1585926753  0  0      0 157636  30580 638476    0    0     0     0   64  201  0  0 100  0  0
1585926754  0  0      0 157388  30580 638476    0    0     0     0   47  127  1  1 98  0  0
1585926755  0  0      0 157388  30580 638476    0    0     0     0   52  151  0  0 100  0  0
1585926756  0  0      0 157420  30580 638476    0    0     0     0   74  221  1  0 99  0  0
1585926757  0  0      0 157420  30588 638476    0    0     0    48   71  212  2  0 98  0  0
1585926758  0  0      0 157484  30588 638476    0    0     0     0  100  306  1  1 98  0  0
1585926759  0  0      0 157484  30588 638476    0    0     0     0   62  176  0  1 99  0  0
1585926760  0  0      0 157484  30588 638476    0    0     0     0   78  237  1  1 98  0  0
1585926761  0  0      0 156632  30588 638476    0    0     0     0   53  148  0  0 100  0  0
